ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Option SL
KOTAKBANK.EQ-NSE,2019-12-02,1631.0,1700.0,13.8,41.400000000000006,2019-12-16,-11845.49356223176,429.18454935622316,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2020-01-01,1673.15,1740.0,22.9,0.05,2020-01-30,9559.812330036159,418.3725308549741,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-02-03,1676.3,1720.0,20.6,0.05,2020-02-27,8581.399510827418,417.58635089184514,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-03-02,1600.0,1640.0,32.5,0.05,2020-03-26,14196.875000000002,437.5,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-04-01,1181.7,1240.0,69.9,109.6,2020-04-30,-23516.96708132351,592.3669290005923,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-05-04,1278.05,1340.0,43.95,0.1,2020-05-28,24017.057235632412,547.7094010406479,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-06-01,1251.5,1320.0,32.3,96.89999999999999,2020-06-03,-36132.64083100279,559.3288054334798,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2020-07-01,1342.1,1420.0,30.05,0.05,2020-07-30,15647.120184785039,521.570672826168,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-08-03,1317.0,1380.0,29.4,38.4,2020-08-27,-4783.599088838269,531.5110098709188,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-09-01,1430.5,1500.0,27.5,0.05,2020-09-24,13432.366305487592,489.3393918210416,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2020-10-01,1306.0,1380.0,18.45,80.0,2020-10-27,-32990.045941807046,535.9877488514549,0,False,0,Overnight SL Hit
KOTAKBANK.EQ-NSE,2020-11-02,1575.0,1660.0,30.55,91.65,2020-11-09,-27155.55555555556,444.44444444444446,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2020-12-01,1876.1,2000.0,26.2,0.25,2020-12-31,9682.319705772614,373.1144395288098,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-01-01,1993.2,2120.0,22.25,0.05,2021-01-28,7796.508127633954,351.1940598033313,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-02-01,1809.8,1920.0,27.5,82.5,2021-02-05,-21273.068847386454,386.78306995248096,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2021-03-01,1846.4,1960.0,30.95,0.05,2021-03-25,11714.688041594452,379.1161178509532,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-04-01,1804.0,1900.0,27.0,0.05,2021-04-29,10457.31707317073,388.02660753880264,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-05-03,1730.5,1800.0,34.8,0.05,2021-05-27,14056.63103149379,404.5073678127709,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-06-01,1795.0,1860.0,30.1,0.05,2021-06-24,11718.66295264624,389.97214484679665,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-07-01,1718.1,1780.0,24.8,0.05,2021-07-29,10083.813514929283,407.4268086840114,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-08-02,1668.0,1720.0,18.65,57.8,2021-08-05,-16429.856115107912,419.6642685851319,0,False,0,Overnight SL Hit
KOTAKBANK.EQ-NSE,2021-09-01,1748.0,1820.0,18.1,54.300000000000004,2021-09-08,-14496.567505720826,400.4576659038902,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2021-10-01,1990.05,2060.0,44.0,132.0,2021-10-22,-30953.996130750485,351.7499560312555,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2021-11-01,2084.5,2160.0,30.25,0.05,2021-11-25,10141.520748380906,335.8119453106261,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2021-12-01,1955.0,2020.0,38.35,0.05,2021-12-30,13713.554987212277,358.0562659846547,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-01-03,1824.0,1880.0,30.5,91.5,2022-01-11,-23410.087719298248,383.7719298245614,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2022-02-01,1888.0,1960.0,24.15,0.05,2022-02-24,8935.381355932202,370.76271186440675,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-03-02,1808.95,1880.0,36.7,0.05,2022-03-31,14182.260427319718,386.9648138422842,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-04-01,1780.0,1840.0,32.5,0.05,2022-04-28,12761.23595505618,393.2584269662921,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-05-02,1771.4,1840.0,28.9,86.69999999999999,2022-05-25,-22840.690978886752,395.16766399458055,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2022-06-01,1868.5,1940.0,33.25,0.05,2022-06-30,12437.784318972439,374.63205780037464,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-07-01,1676.5,1740.0,27.95,83.85,2022-07-18,-23340.29227557411,417.5365344467641,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2022-08-01,1855.9,1920.0,25.85,0.05,2022-08-25,9731.127754728164,377.1754943693087,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-09-01,1909.0,1980.0,33.0,0.05,2022-09-29,12082.24201152436,366.6841278156103,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-10-03,1781.0,1840.0,31.2,33.0,2022-10-27,-707.4677147669851,393.03761931499156,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-11-01,1910.5,1980.0,20.8,0.05,2022-11-24,7602.721800575766,366.39623135304896,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2022-12-01,1933.95,2000.0,24.85,0.05,2022-12-29,8976.447167713746,361.95351482716717,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-01-02,1830.0,1880.0,21.6,0.05,2023-01-25,8243.169398907105,382.5136612021858,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-02-01,1742.9,1800.0,19.05,0.05,2023-02-23,7630.9598944288255,401.6294681278329,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-03-01,1746.0,1800.0,14.5,0.05,2023-03-29,5793.241695303551,400.9163802978236,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-04-03,1744.95,1800.0,11.1,54.95,2023-04-11,-17590.761912948794,401.15762629301696,0,False,0,Overnight SL Hit
KOTAKBANK.EQ-NSE,2023-05-02,1918.75,1980.0,15.25,0.05,2023-05-25,5545.276872964169,364.82084690553745,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-06-02,1934.65,2000.0,14.65,0.05,2023-06-28,5282.609257488434,361.82255188276946,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-07-03,1844.45,1900.0,18.6,55.800000000000004,2023-07-20,-14118.029764970588,379.516929165876,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2023-08-02,1823.9,1880.0,23.6,0.1,2023-08-31,9019.134820987992,383.792971105872,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-09-01,1772.5,1820.0,16.0,0.05,2023-09-28,6299.01269393512,394.92242595204516,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-10-03,1730.0,1770.0,19.3,0.05,2023-10-26,7789.017341040462,404.6242774566474,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-11-01,1724.0,1770.0,15.7,0.1,2023-11-30,6334.106728538283,406.0324825986079,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2023-12-01,1749.7,1790.0,20.5,61.5,2023-12-05,-16402.811910613247,400.06858318568896,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2024-01-01,1897.0,1940.0,28.15,0.05,2024-01-25,10369.0036900369,369.00369003690037,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2024-02-01,1822.95,1870.0,21.3,0.05,2024-02-29,8159.850791299816,383.99297841410896,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2024-03-01,1727.05,1770.0,22.1,16.65,2024-03-28,2208.9690512724023,405.3154222518167,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2024-04-01,1789.0,1830.0,19.7,0.05,2024-04-25,7688.652878703186,391.2800447177194,0,False,0,No SL Hit
KOTAKBANK.EQ-NSE,2024-05-02,1578.0,1630.0,27.85,83.55000000000001,2024-05-21,-24708.491761723704,443.59949302915084,0,False,0,Intraday SL Hit
KOTAKBANK.EQ-NSE,2024-06-03,1720.45,1770.0,26.0,60.0,2024-06-27,-13833.590049115057,406.87029556220756,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-01-01,300.7,315.0,4.35,0.05,2019-01-31,10009.976720984369,2327.901563019621,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-02-01,282.6,295.0,6.1,0.05,2019-02-28,14985.845718329794,2476.9992922859165,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-03-01,272.9,285.0,3.95,11.850000000000001,2019-03-13,-20263.832905826315,2565.0421399780143,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2019-04-01,321.4,335.0,5.9,0.05,2019-04-25,12741.132545115122,2177.971375233354,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-05-02,307.9,320.0,8.6,25.799999999999997,2019-05-20,-39103.60506658005,2273.465410847678,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2019-06-03,355.8,370.0,5.25,0.05,2019-06-27,10230.466554243958,1967.397414277684,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-07-01,361.6,375.0,5.2,0.05,2019-07-25,9969.579646017699,1935.8407079646017,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-08-01,316.5,330.0,8.45,0.05,2019-08-29,18578.1990521327,2211.690363349131,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-09-03,268.2,280.0,5.6,16.799999999999997,2019-09-20,-29231.916480238622,2609.992542878449,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2019-10-01,256.3,270.0,9.0,27.0,2019-10-31,-49161.13928989465,2731.174404994147,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2019-11-01,313.6,325.0,8.9,23.1,2019-11-28,-31696.42857142857,2232.142857142857,0,False,0,No SL Hit
SBIN.EQ-NSE,2019-12-02,339.3,350.0,7.05,0.05,2019-12-26,14441.49720011789,2063.07102858827,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-01-01,335.1,350.0,5.7,0.05,2020-01-30,11802.447030737092,2088.928678006565,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-02-03,298.5,310.0,6.55,22.15,2020-02-12,-36582.91457286432,2345.0586264656617,0,False,0,Overnight SL Hit
SBIN.EQ-NSE,2020-03-02,287.6,300.0,11.85,0.05,2020-03-26,28720.44506258692,2433.936022253129,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-04-01,187.0,200.0,13.35,0.05,2020-04-30,49786.09625668449,3743.3155080213905,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-05-04,179.25,190.0,8.7,0.05,2020-05-28,33779.637377963736,3905.160390516039,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-06-01,170.0,180.0,6.8,20.5,2020-06-08,-56411.76470588236,4117.64705882353,0,False,0,Overnight SL Hit
SBIN.EQ-NSE,2020-07-01,184.6,197.5,5.6,0.05,2020-07-30,21045.503791982665,3791.982665222102,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-08-03,192.2,205.0,5.55,11.0,2020-08-27,-19849.115504682624,3642.0395421436006,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-09-01,218.5,230.0,5.55,0.05,2020-09-24,17620.13729977117,3203.6613272311215,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-10-01,190.2,205.0,3.25,0.05,2020-10-29,11777.076761303892,3680.336487907466,0,False,0,No SL Hit
SBIN.EQ-NSE,2020-11-02,195.85,210.0,5.4,16.200000000000003,2020-11-06,-38600.9701302017,3574.1639009446008,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2020-12-01,247.6,265.0,6.35,9.5,2020-12-31,-8905.492730210017,2827.140549273021,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-01-01,279.05,300.0,5.15,15.450000000000001,2021-01-13,-25837.66350116467,2508.51101953055,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2021-02-01,313.15,335.0,9.8,29.400000000000002,2021-02-04,-43812.86923199745,2235.350471020278,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2021-03-01,395.25,420.0,10.55,0.05,2021-03-25,18595.82542694497,1771.0309930423782,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-04-01,371.0,395.0,6.3,0.05,2021-04-29,11792.45283018868,1886.7924528301887,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-05-03,351.65,370.0,10.25,30.75,2021-05-21,-40807.62121427556,1990.6156689890518,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2021-06-01,432.5,455.0,7.7,0.05,2021-06-24,12381.502890173411,1618.4971098265896,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-07-01,421.2,445.0,5.35,0.05,2021-07-29,8808.167141500475,1661.9183285849954,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-08-02,434.35,455.0,8.6,0.05,2021-08-26,13779.21031426269,1611.6035455278002,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-09-01,428.65,450.0,5.6,16.799999999999997,2021-09-16,-18289.980170302108,1633.0339437769744,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2021-10-01,452.6,475.0,10.9,32.7,2021-10-20,-33716.305788775964,1546.6195315952275,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2021-11-01,515.3,540.0,17.4,0.05,2021-11-25,23568.79487677081,1358.4319813700758,0,False,0,No SL Hit
SBIN.EQ-NSE,2021-12-01,476.0,500.0,7.75,0.05,2021-12-30,11323.529411764706,1470.5882352941176,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-01-03,471.45,490.0,6.7,20.1,2022-01-07,-19896.065330363777,1484.7809948032666,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2022-02-01,532.6,555.0,14.2,0.05,2022-02-24,18597.446488922265,1314.3071723619978,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-03-02,474.5,495.0,10.75,0.05,2022-03-31,15785.03688092729,1475.2370916754478,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-04-01,508.45,530.0,8.55,0.05,2022-04-28,11702.232274559938,1376.7332087717573,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-05-02,490.9,510.0,10.5,0.05,2022-05-26,14901.20187410878,1425.952332450601,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-06-01,469.5,490.0,7.7,0.05,2022-06-30,11405.750798722045,1490.947816826411,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-07-01,468.4,485.0,7.75,23.25,2022-07-20,-23163.962425277543,1494.4491887275833,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2022-08-01,533.35,555.0,9.95,0.05,2022-08-25,12993.34395800131,1312.4589856566981,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-09-01,534.25,555.0,8.3,24.900000000000002,2022-09-14,-21750.116986429577,1310.2480112306973,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2022-10-03,519.0,535.0,10.6,44.8,2022-10-25,-46127.1676300578,1348.747591522158,0,False,0,Overnight SL Hit
SBIN.EQ-NSE,2022-11-01,576.0,595.0,12.9,17.0,2022-11-24,-4982.638888888889,1215.2777777777778,0,False,0,No SL Hit
SBIN.EQ-NSE,2022-12-01,608.0,630.0,6.0,0.05,2022-12-29,6850.328947368421,1151.3157894736842,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-01-02,612.6,635.0,6.45,0.05,2023-01-25,7313.091740124062,1142.6705843943846,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-02-01,527.0,545.0,19.0,0.05,2023-02-23,25170.7779886148,1328.2732447817837,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-03-01,536.25,555.0,5.8,17.4,2023-03-03,-15142.191142191139,1305.3613053613053,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2023-04-03,525.8,545.0,5.05,15.149999999999999,2023-04-25,-13446.177253708633,1331.3046785850133,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2023-05-02,574.5,595.0,5.7,0.05,2023-05-25,6884.247171453439,1218.4508268059183,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-06-02,586.6,605.0,5.5,0.05,2023-06-28,6503.579952267303,1193.3174224343675,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-07-03,585.45,605.0,6.6,12.0,2023-07-27,-6456.571867794005,1195.6614569988897,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-08-02,598.9,620.0,11.05,0.05,2023-08-31,12856.90432459509,1168.8094840540991,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-09-01,569.5,585.0,6.6,19.799999999999997,2023-09-14,-16224.75856014047,1229.1483757682176,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2023-10-03,603.1,620.0,7.0,0.05,2023-10-26,8066.6556126678815,1160.669872326314,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-11-01,567.3,585.0,7.2,0.05,2023-11-30,8822.492508372996,1233.9150361360832,0,False,0,No SL Hit
SBIN.EQ-NSE,2023-12-01,571.4,590.0,6.15,18.450000000000003,2023-12-05,-15068.253412670636,1225.0612530626531,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2024-01-01,638.3,655.0,13.6,0.05,2024-01-25,14859.783800720665,1096.6630111232964,0,False,0,No SL Hit
SBIN.EQ-NSE,2024-02-01,648.5,670.0,15.05,45.150000000000006,2024-02-08,-32490.36237471088,1079.414032382421,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2024-03-01,769.95,795.0,17.0,0.05,2024-03-28,15410.091564387296,909.1499448016104,0,False,0,No SL Hit
SBIN.EQ-NSE,2024-04-01,757.65,780.0,10.15,30.450000000000003,2024-04-25,-18755.3619745265,923.9094568732264,0,False,0,Intraday SL Hit
SBIN.EQ-NSE,2024-05-02,830.4,855.0,12.65,0.05,2024-05-30,10621.387283236994,842.9672447013488,0,False,0,No SL Hit
SBIN.EQ-NSE,2024-06-03,909.0,935.0,27.3,0.05,2024-06-27,20984.598459845984,770.0770077007701,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-01-01,321.85,333.5,1.126571536357913,0.0450628614543164,2019-01-31,2352.2015610766425,2174.9262078608044,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-02-01,311.35,324.45,1.3969487050838123,0.0450628614543164,2019-02-28,3039.409316012998,2248.273647021037,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-03-01,308.0,324.45,0.8561943676320138,2.5685831028960413,2019-03-11,-3891.7925801455167,2272.7272727272725,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2019-04-01,341.3,351.5,1.2617601207208624,3.7852803621625872,2019-04-02,-5175.693433956071,2050.9815411661293,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2019-05-02,325.6,342.45,6.134816517897395,0.0490785321431791,2019-05-30,13083.58903571238,2149.87714987715,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-06-03,352.2,363.2,5.25140293932017,0.0490785321431791,2019-06-27,10339.656686609578,1987.5070982396367,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-07-01,348.45,363.2,3.631811378595258,0.0490785321431791,2019-07-25,7197.339625531512,2008.896541828096,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-08-01,325.5,343.55,4.4170678928861244,13.251203678658374,2019-08-05,-18998.141474779033,2150.537634408602,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2019-09-03,336.0,353.35,4.6133820214588415,0.0981570642863583,2019-09-26,9406.718660776009,2083.3333333333335,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2019-10-01,352.0,368.1,5.987580921467857,17.962742764403572,2019-10-10,-23814.24230129262,1988.6363636363637,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2019-11-01,374.8,387.7,9.521235235776755,28.563705707330264,2019-11-18,-35564.91283374454,1867.6627534685165,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2019-12-02,460.0,476.05,11.091748264358491,0.0490785321431791,2019-12-26,16804.062635979823,1521.7391304347825,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-01-01,453.7,471.15,5.398638535749708,16.195915607249123,2020-01-17,-16658.792043309655,1542.8697377121446,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2020-02-03,513.0,539.85,7.5580939500495905,22.674281850148773,2020-02-14,-20626.377251597325,1364.522417153996,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2020-03-02,520.1,549.7,6.870994500045082,0.1963141285727166,2020-03-26,8983.419073314084,1345.8950201884252,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-04-01,422.0,451.5,17.177486250112707,61.691714903976205,2020-04-13,-73838.76790925224,1658.7677725118483,0,False,0,Overnight SL Hit
BHARTIARTL.EQ-NSE,2020-05-04,530.35,559.5,19.582334325128485,0.0490785321431791,2020-05-28,25781.61413234602,1319.883096068634,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-06-01,559.45,588.95,10.208334685781264,0.0490785321431791,2020-06-25,12711.554754753166,1251.2288855125569,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-07-01,560.2,598.75,9.32492110720404,0.0490785321431791,2020-07-30,11590.663696077474,1249.5537308104247,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-08-03,548.1,579.15,8.883214317915428,0.0490785321431791,2020-08-27,11282.421182340036,1277.1392081736908,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-09-01,549.8,579.15,10.061099089351728,0.0490785321431791,2020-09-24,12747.206966253156,1273.1902510003638,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-10-01,430.55,461.35,7.263622757190516,0.0490785321431791,2020-10-29,11729.603896256267,1625.827430031355,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-11-02,455.4,480.95,8.490586060769996,0.0490785321431791,2020-11-26,12975.527602193175,1537.1102327624067,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2020-12-01,479.05,510.4,8.04887927148138,0.0490785321431791,2020-12-31,11689.511569850207,1461.2253418223568,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-01-01,514.9,539.85,9.472156703633578,28.416470110900732,2021-01-12,-25754.553088147226,1359.4872790833172,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2021-02-01,580.3,608.55,12.7113398250834,0.0490785321431791,2021-02-25,15274.139074716792,1206.2726176115802,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-03-01,532.85,559.5,12.073318907222074,0.0490785321431791,2021-03-25,15796.13073577034,1313.6905320446654,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-04-01,520.5,549.7,5.006010278604274,0.0490785321431791,2021-04-29,6666.382752205122,1344.8607108549472,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-05-03,561.05,588.95,8.539664592913173,0.0490785321431791,2021-05-27,10593.370007198995,1247.6606363069245,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-06-01,532.7,549.7,7.312701289333695,0.0490785321431791,2021-06-24,9544.839365559154,1314.0604467805517,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-07-01,523.0,544.75,4.2698322964565865,12.80949688936976,2021-07-28,-11429.76140542872,1338.432122370937,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2021-08-02,565.2,588.95,6.380209178613291,19.140627535839872,2021-08-05,-15803.773620061229,1238.4996461429582,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2021-09-01,663.95,696.9,7.5580939500495905,22.674281850148773,2021-09-15,-15936.940326936408,1054.2962572482868,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2021-10-01,675.5,701.8,19.4,0.05,2021-10-28,20051.813471502588,1036.2694300518135,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-11-01,714.2,740.0,18.2,25.6,2021-11-25,-7252.870344441334,980.1176141136935,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2021-12-01,722.5,750.0,14.1,0.05,2021-12-30,13612.456747404844,968.8581314878893,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-01-03,691.75,720.0,7.0,21.0,2022-01-13,-14166.967835200578,1011.9262739428984,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2022-02-01,725.05,750.0,9.5,0.05,2022-02-24,9123.508723536308,965.4506585752707,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-03-02,675.6,700.0,12.3,36.900000000000006,2022-03-28,-25488.45470692718,1036.1160449970396,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2022-04-01,758.0,790.0,8.8,0.05,2022-04-28,8080.47493403694,923.4828496042217,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-05-02,741.15,770.0,8.9,0.05,2022-05-26,8358.631855899615,944.4781758078661,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-06-01,695.2,720.0,10.0,0.05,2022-06-30,10018.699654775603,1006.9044879171461,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-07-01,673.0,700.0,9.05,0.05,2022-07-28,9361.06983655275,1040.1188707280833,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-08-01,697.0,720.0,11.0,16.45,2022-08-25,-5473.457675753227,1004.3041606886657,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-09-01,734.4,760.0,9.5,28.5,2022-09-13,-18110.021786492376,953.1590413943355,0,False,0,Intraday SL Hit
BHARTIARTL.EQ-NSE,2022-10-03,802.9,830.0,10.55,0.05,2022-10-27,9154.315605928508,871.8395815170009,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-11-01,835.35,860.0,7.55,0.05,2022-11-24,6284.790806248878,837.9721074998504,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2022-12-01,848.0,880.0,6.8,0.05,2022-12-29,5571.933962264151,825.4716981132076,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-01-02,813.95,840.0,6.05,0.05,2023-01-25,5160.02211438049,860.0036857300817,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-02-01,768.15,790.0,10.2,0.05,2023-02-23,9249.495541235436,911.2803488901908,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-03-01,750.0,770.0,8.3,0.05,2023-03-29,7700.0,933.3333333333334,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-04-03,761.15,780.0,5.95,5.0,2023-04-27,873.6779872561258,919.6610392169744,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-05-02,790.2,810.0,7.9,14.0,2023-05-25,-5403.695267021007,885.8516831181979,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-06-02,838.5,860.0,5.05,9.0,2023-06-28,-3297.5551580202746,834.8240906380441,0,False,0,No SL Hit
BHARTIARTL.EQ-NSE,2023-07-03,876.9,900.0,8.55,0.05,2023-07-27,6785.266278937165,798.2666210514312,0,False,0,No SL Hit
